ts,coin,label,mid_price
2026-07-07T17:17:21.979648+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:21.979648+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:21.979648+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:21.979648+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:23.374974+00:00,#7510,Argentina,0.62005
2026-07-07T17:17:23.374974+00:00,#7511,Egypt,0.37995
2026-07-07T17:17:23.374974+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:23.374974+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:23.374974+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:23.374974+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:27.119888+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:27.119888+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:27.119888+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:27.119888+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:27.119888+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:27.119888+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:32.072730+00:00,#7510,Argentina,0.616055
2026-07-07T17:17:32.072730+00:00,#7511,Egypt,0.383945
2026-07-07T17:17:32.072730+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:32.072730+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:32.072730+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:32.072730+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:37.005956+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:37.005956+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:37.005956+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:37.005956+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:37.005956+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:37.005956+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:40.274634+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:40.274634+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:40.274634+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:40.274634+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:40.274634+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:40.274634+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:42.406627+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:42.406627+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:42.406627+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:42.406627+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:42.406627+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:42.406627+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:47.109340+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:47.109340+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:47.109340+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:47.109340+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:47.109340+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:47.109340+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:52.068599+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:52.068599+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:52.068599+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:52.068599+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:52.068599+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:52.068599+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:57.372580+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:57.372580+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:57.372580+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:57.372580+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:57.372580+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:57.372580+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:17:57.406586+00:00,#7510,Argentina,0.61605
2026-07-07T17:17:57.406586+00:00,#7511,Egypt,0.38395
2026-07-07T17:17:57.406586+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:17:57.406586+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:17:57.406586+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:17:57.406586+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:02.147421+00:00,#7510,Argentina,0.61902
2026-07-07T17:18:02.147421+00:00,#7511,Egypt,0.38098
2026-07-07T17:18:02.147421+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:18:02.147421+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:18:02.147421+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:02.147421+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:07.268359+00:00,#7510,Argentina,0.619015
2026-07-07T17:18:07.268359+00:00,#7511,Egypt,0.380985
2026-07-07T17:18:07.268359+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:18:07.268359+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:18:07.268359+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:07.268359+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:12.388196+00:00,#7510,Argentina,0.60954
2026-07-07T17:18:12.388196+00:00,#7511,Egypt,0.39046
2026-07-07T17:18:12.388196+00:00,#1730,argentina_champion_yes,0.11434
2026-07-07T17:18:12.388196+00:00,#1731,argentina_champion_no,0.88566
2026-07-07T17:18:12.388196+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:12.388196+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:14.392880+00:00,#7510,Argentina,0.60954
2026-07-07T17:18:14.392880+00:00,#7511,Egypt,0.39046
2026-07-07T17:18:14.392880+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:14.392880+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:14.392880+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:14.392880+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:18.124908+00:00,#7510,Argentina,0.609305
2026-07-07T17:18:18.124908+00:00,#7511,Egypt,0.390695
2026-07-07T17:18:18.124908+00:00,#1730,argentina_champion_yes,0.113545
2026-07-07T17:18:18.124908+00:00,#1731,argentina_champion_no,0.886455
2026-07-07T17:18:18.124908+00:00,#1870,egypt_champion_yes,0.0055
2026-07-07T17:18:18.124908+00:00,#1871,egypt_champion_no,0.9945
2026-07-07T17:18:22.284497+00:00,#7510,Argentina,0.60866
2026-07-07T17:18:22.284497+00:00,#7511,Egypt,0.39134
2026-07-07T17:18:22.284497+00:00,#1730,argentina_champion_yes,0.113545
