ts,coin,label,book_time_ms,best_bid_before,best_bid_after,best_ask_before,best_ask_after,bid_top_depth_delta,ask_top_depth_delta,bid_top_notional_delta,ask_top_notional_delta,mid_move,spread_before,spread_after,is_impulse
2026-06-30T21:00:33.645610+00:00,#1890,france_champion_yes,1782853233236,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:33.645809+00:00,#1891,france_champion_no,1782853233236,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:33.645902+00:00,#2130,sweden_champion_yes,1782853233236,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:33.645981+00:00,#2131,sweden_champion_no,1782853233236,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:33.646057+00:00,#6740,France,1782853233236,0.88165,0.88165,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.0016799999999999038,0.0016799999999999038,False
2026-06-30T21:00:33.646132+00:00,#6741,Sweden,1782853233236,0.11667,0.11667,0.11835,0.11835,0.0,0.0,0.0,0.0,0.0,0.001680000000000001,0.001680000000000001,False
2026-06-30T21:00:34.554697+00:00,#1890,france_champion_yes,1782853233791,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:34.554786+00:00,#1891,france_champion_no,1782853233791,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:34.554865+00:00,#2130,sweden_champion_yes,1782853233791,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:34.554938+00:00,#2131,sweden_champion_no,1782853233791,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:34.555012+00:00,#6740,France,1782853233791,0.88165,0.88165,0.88333,0.88333,0.0,0.0,-0.5999999999994543,0.0,0.0,0.0016799999999999038,0.0016799999999999038,False
2026-06-30T21:00:34.555130+00:00,#6741,Sweden,1782853233791,0.11667,0.11667,0.11835,0.11835,0.0,0.0,0.0,0.6000000000001364,0.0,0.001680000000000001,0.001680000000000001,False
2026-06-30T21:00:34.742936+00:00,#1890,france_champion_yes,1782853234337,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:34.743128+00:00,#1891,france_champion_no,1782853234337,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:34.743217+00:00,#2130,sweden_champion_yes,1782853234337,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:34.743292+00:00,#2131,sweden_champion_no,1782853234337,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:34.743365+00:00,#6740,France,1782853234337,0.88165,0.88165,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.0016799999999999038,0.0016799999999999038,False
2026-06-30T21:00:34.743462+00:00,#6741,Sweden,1782853234337,0.11667,0.11667,0.11835,0.11835,0.0,0.0,0.0,0.0,0.0,0.001680000000000001,0.001680000000000001,False
2026-06-30T21:00:35.358609+00:00,#1890,france_champion_yes,1782853234860,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:35.358864+00:00,#1891,france_champion_no,1782853234860,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:35.359032+00:00,#2130,sweden_champion_yes,1782853234860,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:35.359152+00:00,#2131,sweden_champion_no,1782853234860,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:35.359277+00:00,#6740,France,1782853234860,0.88165,0.88,0.88333,0.88333,6696.0,0.0,5837.4856500000005,0.0,-0.0008250000000000757,0.0016799999999999038,0.003329999999999944,True
2026-06-30T21:00:35.359430+00:00,#6741,Sweden,1782853234860,0.11667,0.11667,0.11835,0.12,0.0,6696.0,0.0,858.5143500000001,0.0008249999999999924,0.001680000000000001,0.0033299999999999996,True
2026-06-30T21:00:35.892762+00:00,#1890,france_champion_yes,1782853235374,0.2852,0.2852,0.30336,0.29437,0.0,-2721.0,0.0,-899.9252800000004,-0.004494999999999971,0.01816000000000001,0.009170000000000011,True
2026-06-30T21:00:35.893075+00:00,#1891,france_champion_no,1782853235374,0.69664,0.70563,0.7148,0.7148,-2721.0,0.0,-1821.0747200000005,0.0,0.004495000000000027,0.018159999999999954,0.009170000000000011,True
2026-06-30T21:00:35.893231+00:00,#2130,sweden_champion_yes,1782853235374,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:35.893331+00:00,#2131,sweden_champion_no,1782853235374,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:35.893449+00:00,#6740,France,1782853235374,0.88,0.87272,0.88333,0.88333,-6796.0,-125.0,-5957.348010000001,-111.25,-0.0036399999999998656,0.003329999999999944,0.010609999999999897,True
2026-06-30T21:00:35.893657+00:00,#6741,Sweden,1782853235374,0.11667,0.11667,0.12,0.12728,-125.0,-6796.0,-13.75,-838.6519900000001,0.0036400000000000043,0.0033299999999999996,0.010610000000000008,True
2026-06-30T21:00:36.239083+00:00,#1890,france_champion_yes,1782853235901,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:36.239255+00:00,#1891,france_champion_no,1782853235901,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:36.239345+00:00,#2130,sweden_champion_yes,1782853235901,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:36.239457+00:00,#2131,sweden_champion_no,1782853235901,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:36.239540+00:00,#6740,France,1782853235901,0.87272,0.87272,0.88333,0.88333,0.0,0.0,-2.063999999999396,0.0,0.0,0.010609999999999897,0.010609999999999897,False
2026-06-30T21:00:36.239635+00:00,#6741,Sweden,1782853235901,0.11667,0.11667,0.12728,0.12728,0.0,0.0,0.0,2.063999999999851,0.0,0.010610000000000008,0.010610000000000008,False
2026-06-30T21:00:36.861535+00:00,#1890,france_champion_yes,1782853236454,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:36.861754+00:00,#1891,france_champion_no,1782853236454,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:36.861848+00:00,#2130,sweden_champion_yes,1782853236454,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:36.861924+00:00,#2131,sweden_champion_no,1782853236454,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:36.861996+00:00,#6740,France,1782853236454,0.87272,0.88,0.88333,0.88333,-22.0,0.0,-14.67700000000059,0.0,0.0036399999999998656,0.010609999999999897,0.003329999999999944,False
2026-06-30T21:00:36.862081+00:00,#6741,Sweden,1782853236454,0.11667,0.11667,0.12728,0.12,0.0,-22.0,0.0,-7.322999999999865,-0.0036400000000000043,0.010610000000000008,0.0033299999999999996,False
2026-06-30T21:00:37.385983+00:00,#1890,france_champion_yes,1782853236992,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:37.386204+00:00,#1891,france_champion_no,1782853236992,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:37.386292+00:00,#2130,sweden_champion_yes,1782853236992,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:37.386373+00:00,#2131,sweden_champion_no,1782853236992,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:37.386463+00:00,#6740,France,1782853236992,0.88,0.88,0.88333,0.88333,275.0,0.0,238.40050000000065,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:37.386550+00:00,#6741,Sweden,1782853236992,0.11667,0.11667,0.12,0.12,0.0,275.0,0.0,36.59949999999981,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:39.967740+00:00,#1890,france_champion_yes,1782853237524,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.967838+00:00,#1891,france_champion_no,1782853237524,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.967923+00:00,#2130,sweden_champion_yes,1782853237524,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:39.967997+00:00,#2131,sweden_champion_no,1782853237524,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:39.968070+00:00,#6740,France,1782853237524,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:39.968146+00:00,#6741,Sweden,1782853237524,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:39.968269+00:00,#1890,france_champion_yes,1782853238071,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.968343+00:00,#1891,france_champion_no,1782853238071,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.968421+00:00,#2130,sweden_champion_yes,1782853238071,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:39.968493+00:00,#2131,sweden_champion_no,1782853238071,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:39.968564+00:00,#6740,France,1782853238071,0.88,0.88,0.88333,0.88333,-7475.0,0.0,-6523.727500000001,0.0,0.0,0.003329999999999944,0.003329999999999944,True
2026-06-30T21:00:39.968757+00:00,#6741,Sweden,1782853238071,0.11667,0.11667,0.12,0.12,0.0,-7475.0,0.0,-951.2724999999999,0.0,0.0033299999999999996,0.0033299999999999996,True
2026-06-30T21:00:39.969301+00:00,#1890,france_champion_yes,1782853238628,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.969379+00:00,#1891,france_champion_no,1782853238628,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.969475+00:00,#2130,sweden_champion_yes,1782853238628,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:39.969558+00:00,#2131,sweden_champion_no,1782853238628,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:39.969628+00:00,#6740,France,1782853238628,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:39.969705+00:00,#6741,Sweden,1782853238628,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:39.969859+00:00,#1890,france_champion_yes,1782853239244,0.2852,0.2852,0.29437,0.29437,0.0,-50.0,0.0,-15.16800000000012,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.969965+00:00,#1891,france_champion_no,1782853239244,0.70563,0.70563,0.7148,0.7148,-50.0,0.0,-34.832000000000335,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:39.970040+00:00,#2130,sweden_champion_yes,1782853239244,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:39.970113+00:00,#2131,sweden_champion_no,1782853239244,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:39.970182+00:00,#6740,France,1782853239244,0.88,0.88,0.88333,0.88333,7475.0,0.0,6539.0275,0.0,0.0,0.003329999999999944,0.003329999999999944,True
2026-06-30T21:00:39.970276+00:00,#6741,Sweden,1782853239244,0.11667,0.11667,0.12,0.12,0.0,7475.0,0.0,935.9724999999997,0.0,0.0033299999999999996,0.0033299999999999996,True
2026-06-30T21:00:40.175354+00:00,#1890,france_champion_yes,1782853239731,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:40.175672+00:00,#1891,france_champion_no,1782853239731,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:40.175816+00:00,#2130,sweden_champion_yes,1782853239731,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:40.175927+00:00,#2131,sweden_champion_no,1782853239731,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:40.176049+00:00,#6740,France,1782853239731,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:40.176154+00:00,#6741,Sweden,1782853239731,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:40.808919+00:00,#1890,france_champion_yes,1782853240269,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:40.809152+00:00,#1891,france_champion_no,1782853240269,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:40.809288+00:00,#2130,sweden_champion_yes,1782853240269,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:40.809422+00:00,#2131,sweden_champion_no,1782853240269,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:40.809616+00:00,#6740,France,1782853240269,0.88,0.88,0.88333,0.88333,-212.0,0.0,-182.77908000000025,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:40.809720+00:00,#6741,Sweden,1782853240269,0.11667,0.11667,0.12,0.12,0.0,-212.0,0.0,-29.22091999999975,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:41.221412+00:00,#1890,france_champion_yes,1782853240827,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:41.221603+00:00,#1891,france_champion_no,1782853240827,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:41.221692+00:00,#2130,sweden_champion_yes,1782853240827,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:41.221773+00:00,#2131,sweden_champion_no,1782853240827,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:41.221854+00:00,#6740,France,1782853240827,0.88,0.88,0.88333,0.88333,-546.0,-833.0,-475.0169999999998,-737.6670000000013,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:41.221934+00:00,#6741,Sweden,1782853240827,0.11667,0.11667,0.12,0.12,-833.0,-546.0,-95.33299999999986,-70.98299999999995,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:41.829785+00:00,#1890,france_champion_yes,1782853241394,0.2852,0.2852,0.29437,0.29437,-2.0,0.0,-0.5588999999999942,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:41.829974+00:00,#1891,france_champion_no,1782853241394,0.70563,0.70563,0.7148,0.7148,0.0,-2.0,0.0,-1.4411000000000058,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:41.830063+00:00,#2130,sweden_champion_yes,1782853241394,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:41.830138+00:00,#2131,sweden_champion_no,1782853241394,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:41.830212+00:00,#6740,France,1782853241394,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:41.830297+00:00,#6741,Sweden,1782853241394,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:42.349324+00:00,#1890,france_champion_yes,1782853241932,0.2852,0.2852,0.29437,0.29437,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:42.349529+00:00,#1891,france_champion_no,1782853241932,0.70563,0.70563,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.009170000000000011,0.009170000000000011,False
2026-06-30T21:00:42.349625+00:00,#2130,sweden_champion_yes,1782853241932,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:42.349700+00:00,#2131,sweden_champion_no,1782853241932,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:42.349774+00:00,#6740,France,1782853241932,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:42.349849+00:00,#6741,Sweden,1782853241932,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:42.889318+00:00,#1890,france_champion_yes,1782853242435,0.2852,0.2852,0.29437,0.30336,0.0,2721.0,0.0,899.9252799999999,0.004494999999999971,0.009170000000000011,0.01816000000000001,True
2026-06-30T21:00:42.889580+00:00,#1891,france_champion_no,1782853242435,0.70563,0.69664,0.7148,0.7148,2721.0,0.0,1821.0747200000005,0.0,-0.004495000000000027,0.009170000000000011,0.018159999999999954,True
2026-06-30T21:00:42.889719+00:00,#2130,sweden_champion_yes,1782853242435,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:42.889833+00:00,#2131,sweden_champion_no,1782853242435,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:42.889977+00:00,#6740,France,1782853242435,0.88,0.88,0.88333,0.88333,-6654.0,0.0,-5824.68,0.0,0.0,0.003329999999999944,0.003329999999999944,True
2026-06-30T21:00:42.890116+00:00,#6741,Sweden,1782853242435,0.11667,0.11667,0.12,0.12,0.0,-6654.0,0.0,-829.32,0.0,0.0033299999999999996,0.0033299999999999996,True
2026-06-30T21:00:43.504123+00:00,#1890,france_champion_yes,1782853242967,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:43.504432+00:00,#1891,france_champion_no,1782853242967,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:43.504592+00:00,#2130,sweden_champion_yes,1782853242967,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:43.504732+00:00,#2131,sweden_champion_no,1782853242967,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:43.504904+00:00,#6740,France,1782853242967,0.88,0.88,0.88333,0.88333,7200.0,0.0,6325.872000000001,0.0,0.0,0.003329999999999944,0.003329999999999944,True
2026-06-30T21:00:43.505045+00:00,#6741,Sweden,1782853242967,0.11667,0.11667,0.12,0.12,0.0,7200.0,0.0,874.128,0.0,0.0033299999999999996,0.0033299999999999996,True
2026-06-30T21:00:44.280770+00:00,#1890,france_champion_yes,1782853243558,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:44.280891+00:00,#1891,france_champion_no,1782853243558,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:44.280979+00:00,#2130,sweden_champion_yes,1782853243558,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:44.281055+00:00,#2131,sweden_champion_no,1782853243558,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:44.281128+00:00,#6740,France,1782853243558,0.88,0.88,0.88333,0.88333,2081.0,0.0,1837.1209999999974,0.0,0.0,0.003329999999999944,0.003329999999999944,True
2026-06-30T21:00:44.281220+00:00,#6741,Sweden,1782853243558,0.11667,0.11667,0.12,0.12,0.0,2081.0,0.0,243.87899999999968,0.0,0.0033299999999999996,0.0033299999999999996,True
2026-06-30T21:00:44.526929+00:00,#1890,france_champion_yes,1782853244111,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:44.527116+00:00,#1891,france_champion_no,1782853244111,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:44.527205+00:00,#2130,sweden_champion_yes,1782853244111,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:44.527283+00:00,#2131,sweden_champion_no,1782853244111,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:44.527365+00:00,#6740,France,1782853244111,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:44.527468+00:00,#6741,Sweden,1782853244111,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:45.026677+00:00,#1890,france_champion_yes,1782853244597,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:45.026865+00:00,#1891,france_champion_no,1782853244597,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:45.026955+00:00,#2130,sweden_champion_yes,1782853244597,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:45.027033+00:00,#2131,sweden_champion_no,1782853244597,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:45.027106+00:00,#6740,France,1782853244597,0.88,0.88,0.88333,0.88333,0.0,0.0,0.0,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:45.027183+00:00,#6741,Sweden,1782853244597,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:45.618635+00:00,#1890,france_champion_yes,1782853245116,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:45.618839+00:00,#1891,france_champion_no,1782853245116,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:45.618941+00:00,#2130,sweden_champion_yes,1782853245116,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:45.619060+00:00,#2131,sweden_champion_no,1782853245116,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
2026-06-30T21:00:45.619171+00:00,#6740,France,1782853245116,0.88,0.88,0.88333,0.88333,0.0,0.0,-15.074999999998909,0.0,0.0,0.003329999999999944,0.003329999999999944,False
2026-06-30T21:00:45.619299+00:00,#6741,Sweden,1782853245116,0.11667,0.11667,0.12,0.12,0.0,0.0,0.0,15.075000000000045,0.0,0.0033299999999999996,0.0033299999999999996,False
2026-06-30T21:00:46.090669+00:00,#1890,france_champion_yes,1782853245644,0.2852,0.2852,0.30336,0.30336,0.0,0.0,0.0,0.0,0.0,0.01816000000000001,0.01816000000000001,False
2026-06-30T21:00:46.090905+00:00,#1891,france_champion_no,1782853245644,0.69664,0.69664,0.7148,0.7148,0.0,0.0,0.0,0.0,0.0,0.018159999999999954,0.018159999999999954,False
2026-06-30T21:00:46.091014+00:00,#2130,sweden_champion_yes,1782853245644,0.00063,0.00063,0.00225,0.00225,0.0,0.0,0.0,0.0,0.0,0.00162,0.00162,False
2026-06-30T21:00:46.091110+00:00,#2131,sweden_champion_no,1782853245644,0.99775,0.99775,0.99937,0.99937,0.0,0.0,0.0,0.0,0.0,0.0016199999999999548,0.0016199999999999548,False
