ts,coin,label,mid_price
2026-06-30T21:01:54.767517+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:01:59.800476+00:00,#6740,France,0.878335
2026-06-30T21:01:59.800476+00:00,#6741,Sweden,0.121665
2026-06-30T21:01:59.800476+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:01:59.800476+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:01:59.800476+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:01:59.800476+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:03.325157+00:00,#6740,France,0.878335
2026-06-30T21:02:03.325157+00:00,#6741,Sweden,0.121665
2026-06-30T21:02:03.325157+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:02:03.325157+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:02:03.325157+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:03.325157+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:05.992174+00:00,#6740,France,0.878335
2026-06-30T21:02:05.992174+00:00,#6741,Sweden,0.121665
2026-06-30T21:02:05.992174+00:00,#1890,france_champion_yes,0.289785
2026-06-30T21:02:05.992174+00:00,#1891,france_champion_no,0.710215
2026-06-30T21:02:05.992174+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:05.992174+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:11.368279+00:00,#6740,France,0.874815
2026-06-30T21:02:11.368279+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:11.368279+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:02:11.368279+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:02:11.368279+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:11.368279+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:14.973573+00:00,#6740,France,0.874815
2026-06-30T21:02:14.973573+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:14.973573+00:00,#1890,france_champion_yes,0.29428
2026-06-30T21:02:14.973573+00:00,#1891,france_champion_no,0.70572
2026-06-30T21:02:14.973573+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:14.973573+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:20.199745+00:00,#6740,France,0.874815
2026-06-30T21:02:20.199745+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:20.199745+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:20.199745+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:20.199745+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:20.199745+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:20.991305+00:00,#6740,France,0.874815
2026-06-30T21:02:20.991305+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:20.991305+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:20.991305+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:20.991305+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:20.991305+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:25.048733+00:00,#6740,France,0.874815
2026-06-30T21:02:25.048733+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:25.048733+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:25.048733+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:25.048733+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:25.048733+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:30.246162+00:00,#6740,France,0.87463
2026-06-30T21:02:30.246162+00:00,#6741,Sweden,0.12537
2026-06-30T21:02:30.246162+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:30.246162+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:30.246162+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:30.246162+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:35.473559+00:00,#6740,France,0.875965
2026-06-30T21:02:35.473559+00:00,#6741,Sweden,0.124035
2026-06-30T21:02:35.473559+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:02:35.473559+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:02:35.473559+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:35.473559+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:38.079148+00:00,#6740,France,0.875965
2026-06-30T21:02:38.079148+00:00,#6741,Sweden,0.124035
2026-06-30T21:02:38.079148+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:02:38.079148+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:02:38.079148+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:38.079148+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:40.443632+00:00,#6740,France,0.876465
2026-06-30T21:02:40.443632+00:00,#6741,Sweden,0.123535
2026-06-30T21:02:40.443632+00:00,#1890,france_champion_yes,0.297135
2026-06-30T21:02:40.443632+00:00,#1891,france_champion_no,0.702865
2026-06-30T21:02:40.443632+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:40.443632+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:45.255741+00:00,#6740,France,0.874815
2026-06-30T21:02:45.255741+00:00,#6741,Sweden,0.125185
2026-06-30T21:02:45.255741+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:45.255741+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:45.255741+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:45.255741+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:50.339157+00:00,#6740,France,0.87413
2026-06-30T21:02:50.339157+00:00,#6741,Sweden,0.12587
2026-06-30T21:02:50.339157+00:00,#1890,france_champion_yes,0.29918
2026-06-30T21:02:50.339157+00:00,#1891,france_champion_no,0.70082
2026-06-30T21:02:50.339157+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:50.339157+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:55.414346+00:00,#6740,France,0.87413
2026-06-30T21:02:55.414346+00:00,#6741,Sweden,0.12587
2026-06-30T21:02:55.414346+00:00,#1890,france_champion_yes,0.297195
2026-06-30T21:02:55.414346+00:00,#1891,france_champion_no,0.702805
2026-06-30T21:02:55.414346+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:55.414346+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:02:55.442753+00:00,#6740,France,0.87413
2026-06-30T21:02:55.442753+00:00,#6741,Sweden,0.12587
2026-06-30T21:02:55.442753+00:00,#1890,france_champion_yes,0.297195
2026-06-30T21:02:55.442753+00:00,#1891,france_champion_no,0.702805
2026-06-30T21:02:55.442753+00:00,#2130,sweden_champion_yes,0.00144
2026-06-30T21:02:55.442753+00:00,#2131,sweden_champion_no,0.99856
2026-06-30T21:03:00.416284+00:00,#6740,France,0.874375
2026-06-30T21:03:00.416284+00:00,#6741,Sweden,0.125625
